run_id,method,family,task_id,deadline_name,replicate,action,checkpoint_index,confirmed_events,elapsed_seconds,frontier_candidates,frontier_temporal_entropy,frontier_unique_temporal_cells,observed_units,physical_oracle_calls,snapshot_path,temporal_coverage,event_precision,event_recall,event_f1,unique_confirmed_events
fifo__Y8__V1_Q2__T_high__r00__attempt_001,fifo,Y8,V1_Q2,T_high,0,scan,3,0,2.922096582,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_00/attempt_001/checkpoint_003_snapshot.json,0.0052951748134477655,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r00__attempt_001,fifo,Y8,V1_Q2,T_high,0,query,4,0,20.076529897,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_00/attempt_001/checkpoint_004_snapshot.json,0.0052951748134477655,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r00__attempt_001,fifo,Y8,V1_Q2,T_high,0,scan,5,0,21.108890177,2,1.0,2,4,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_00/attempt_001/checkpoint_005_snapshot.json,0.007060233084597021,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r00__attempt_001,fifo,Y8,V1_Q2,T_high,0,scan,6,0,22.099683458,3,0.9999999999999998,3,5,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_00/attempt_001/checkpoint_006_snapshot.json,0.008825291355746277,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r00__attempt_001,fifo,Y8,V1_Q2,T_high,0,scan,7,0,23.207266342,4,1.0,4,6,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_00/attempt_001/checkpoint_007_snapshot.json,0.010590349626895531,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r00__attempt_001,fifo,Y8,V1_Q2,T_high,0,query,8,0,40.440269676,3,0.9999999999999998,3,6,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_00/attempt_001/checkpoint_008_snapshot.json,0.010590349626895531,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r00__attempt_001,fifo,Y8,V1_Q2,T_high,0,scan,9,0,41.515998018,4,1.0,4,7,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_00/attempt_001/checkpoint_009_snapshot.json,0.012355407898044787,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r00__attempt_001,fifo,Y8,V1_Q2,T_high,0,scan,10,0,42.490249283,4,1.0,4,8,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_00/attempt_001/checkpoint_010_snapshot.json,0.014120466169194042,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r00__attempt_001,fifo,Y8,V1_Q2,T_high,0,scan,11,0,43.50062667,5,1.0000000000000002,5,9,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_00/attempt_001/checkpoint_011_snapshot.json,0.015885524440343298,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r00__attempt_001,fifo,Y8,V1_Q2,T_high,0,query,12,0,60.615972675,4,1.0,4,9,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_00/attempt_001/checkpoint_012_snapshot.json,0.015885524440343298,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r00__attempt_001,fifo,Y8,V1_Q2,T_high,0,scan,13,0,61.754509779,4,1.0,4,10,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_00/attempt_001/checkpoint_013_snapshot.json,0.017650582711492554,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r00__attempt_001,fifo,Y8,V1_Q2,T_high,0,scan,14,0,62.954554259,5,1.0000000000000002,5,11,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_00/attempt_001/checkpoint_014_snapshot.json,0.01941564098264181,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r00__attempt_001,fifo,Y8,V1_Q2,T_high,0,scan,15,0,64.075896593,6,0.9999999999999999,6,12,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_00/attempt_001/checkpoint_015_snapshot.json,0.021180699253791062,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r00__attempt_001,fifo,Y8,V1_Q2,T_high,0,query,16,0,80.853226128,5,1.0000000000000002,5,12,4,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_00/attempt_001/checkpoint_016_snapshot.json,0.021180699253791062,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r01__attempt_001,fifo,Y8,V1_Q2,T_high,1,initial_commit,0,0,0.054792992,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r01__attempt_001,fifo,Y8,V1_Q2,T_high,1,scan,1,0,1.180738763,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_001_snapshot.json,0.0017650582711492553,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r01__attempt_001,fifo,Y8,V1_Q2,T_high,1,scan,2,0,2.123420384,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_002_snapshot.json,0.0035301165422985106,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r01__attempt_001,fifo,Y8,V1_Q2,T_high,1,scan,3,0,3.13582374,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_003_snapshot.json,0.0052951748134477655,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r01__attempt_001,fifo,Y8,V1_Q2,T_high,1,query,4,0,20.488331484,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_004_snapshot.json,0.0052951748134477655,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r01__attempt_001,fifo,Y8,V1_Q2,T_high,1,scan,5,0,21.565706213,2,1.0,2,4,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_005_snapshot.json,0.007060233084597021,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r01__attempt_001,fifo,Y8,V1_Q2,T_high,1,scan,6,0,22.563324543,3,0.9999999999999998,3,5,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_006_snapshot.json,0.008825291355746277,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r01__attempt_001,fifo,Y8,V1_Q2,T_high,1,scan,7,0,23.587113543,4,1.0,4,6,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_007_snapshot.json,0.010590349626895531,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r01__attempt_001,fifo,Y8,V1_Q2,T_high,1,query,8,0,40.662980775,3,0.9999999999999998,3,6,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_008_snapshot.json,0.010590349626895531,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r01__attempt_001,fifo,Y8,V1_Q2,T_high,1,scan,9,0,41.690061947,4,1.0,4,7,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_009_snapshot.json,0.012355407898044787,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r01__attempt_001,fifo,Y8,V1_Q2,T_high,1,scan,10,0,42.69659474,4,1.0,4,8,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_010_snapshot.json,0.014120466169194042,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r01__attempt_001,fifo,Y8,V1_Q2,T_high,1,scan,11,0,43.696275147,5,1.0000000000000002,5,9,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_011_snapshot.json,0.015885524440343298,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r01__attempt_001,fifo,Y8,V1_Q2,T_high,1,query,12,0,60.954846086,4,1.0,4,9,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_012_snapshot.json,0.015885524440343298,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r01__attempt_001,fifo,Y8,V1_Q2,T_high,1,scan,13,0,62.06232939,4,1.0,4,10,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_013_snapshot.json,0.017650582711492554,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r01__attempt_001,fifo,Y8,V1_Q2,T_high,1,scan,14,0,63.061413874,5,1.0000000000000002,5,11,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_014_snapshot.json,0.01941564098264181,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r01__attempt_001,fifo,Y8,V1_Q2,T_high,1,scan,15,0,64.058694822,6,0.9999999999999999,6,12,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_015_snapshot.json,0.021180699253791062,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r01__attempt_001,fifo,Y8,V1_Q2,T_high,1,query,16,0,81.075500895,5,1.0000000000000002,5,12,4,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_016_snapshot.json,0.021180699253791062,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r02__attempt_001,fifo,Y8,V1_Q2,T_high,2,initial_commit,0,0,0.055863586,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r02__attempt_001,fifo,Y8,V1_Q2,T_high,2,scan,1,0,1.136886274,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_001_snapshot.json,0.0017650582711492553,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r02__attempt_001,fifo,Y8,V1_Q2,T_high,2,scan,2,0,2.24157213,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_002_snapshot.json,0.0035301165422985106,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r02__attempt_001,fifo,Y8,V1_Q2,T_high,2,scan,3,0,3.394471721,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_003_snapshot.json,0.0052951748134477655,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r02__attempt_001,fifo,Y8,V1_Q2,T_high,2,query,4,0,20.898475103,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_004_snapshot.json,0.0052951748134477655,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r02__attempt_001,fifo,Y8,V1_Q2,T_high,2,scan,5,0,22.100383992,2,1.0,2,4,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_005_snapshot.json,0.007060233084597021,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r02__attempt_001,fifo,Y8,V1_Q2,T_high,2,scan,6,0,23.1015994,3,0.9999999999999998,3,5,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_006_snapshot.json,0.008825291355746277,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r02__attempt_001,fifo,Y8,V1_Q2,T_high,2,scan,7,0,24.312343493,4,1.0,4,6,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_007_snapshot.json,0.010590349626895531,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r02__attempt_001,fifo,Y8,V1_Q2,T_high,2,query,8,0,41.703214789,3,0.9999999999999998,3,6,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_008_snapshot.json,0.010590349626895531,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r02__attempt_001,fifo,Y8,V1_Q2,T_high,2,scan,9,0,42.834289587,4,1.0,4,7,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_009_snapshot.json,0.012355407898044787,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r02__attempt_001,fifo,Y8,V1_Q2,T_high,2,scan,10,0,43.949818628,4,1.0,4,8,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_010_snapshot.json,0.014120466169194042,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r02__attempt_001,fifo,Y8,V1_Q2,T_high,2,scan,11,0,44.999218551,5,1.0000000000000002,5,9,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_011_snapshot.json,0.015885524440343298,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r02__attempt_001,fifo,Y8,V1_Q2,T_high,2,query,12,0,62.410645415,4,1.0,4,9,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_012_snapshot.json,0.015885524440343298,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r02__attempt_001,fifo,Y8,V1_Q2,T_high,2,scan,13,0,63.573766537,4,1.0,4,10,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_013_snapshot.json,0.017650582711492554,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r02__attempt_001,fifo,Y8,V1_Q2,T_high,2,scan,14,0,64.682257886,5,1.0000000000000002,5,11,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_014_snapshot.json,0.01941564098264181,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r02__attempt_001,fifo,Y8,V1_Q2,T_high,2,scan,15,0,65.613365682,6,0.9999999999999999,6,12,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_015_snapshot.json,0.021180699253791062,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_high__r02__attempt_001,fifo,Y8,V1_Q2,T_high,2,query,16,0,82.661783719,5,1.0000000000000002,5,12,4,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_016_snapshot.json,0.021180699253791062,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r00__attempt_001,fifo,Y8,V1_Q2,T_transition,0,initial_commit,0,0,0.048178977,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r00__attempt_001,fifo,Y8,V1_Q2,T_transition,0,scan,1,0,1.215407867,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_001_snapshot.json,0.0017650582711492553,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r00__attempt_001,fifo,Y8,V1_Q2,T_transition,0,scan,2,0,2.258613354,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_002_snapshot.json,0.0035301165422985106,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r00__attempt_001,fifo,Y8,V1_Q2,T_transition,0,scan,3,0,3.314921049,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_003_snapshot.json,0.0052951748134477655,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r00__attempt_001,fifo,Y8,V1_Q2,T_transition,0,query,4,0,20.661261228,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_004_snapshot.json,0.0052951748134477655,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r00__attempt_001,fifo,Y8,V1_Q2,T_transition,0,scan,5,0,21.755407425,2,1.0,2,4,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_005_snapshot.json,0.007060233084597021,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r00__attempt_001,fifo,Y8,V1_Q2,T_transition,0,scan,6,0,22.775004481,3,0.9999999999999998,3,5,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_006_snapshot.json,0.008825291355746277,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r00__attempt_001,fifo,Y8,V1_Q2,T_transition,0,scan,7,0,23.932214297,4,1.0,4,6,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_007_snapshot.json,0.010590349626895531,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r00__attempt_001,fifo,Y8,V1_Q2,T_transition,0,query,8,0,41.002333331,3,0.9999999999999998,3,6,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_008_snapshot.json,0.010590349626895531,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r00__attempt_001,fifo,Y8,V1_Q2,T_transition,0,scan,9,0,42.076764051,4,1.0,4,7,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_009_snapshot.json,0.012355407898044787,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r00__attempt_001,fifo,Y8,V1_Q2,T_transition,0,scan,10,0,43.059929521,4,1.0,4,8,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_010_snapshot.json,0.014120466169194042,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r00__attempt_001,fifo,Y8,V1_Q2,T_transition,0,scan,11,0,44.147178759,5,1.0000000000000002,5,9,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_011_snapshot.json,0.015885524440343298,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r00__attempt_001,fifo,Y8,V1_Q2,T_transition,0,query,12,0,61.196036672,4,1.0,4,9,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_012_snapshot.json,0.015885524440343298,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r00__attempt_001,fifo,Y8,V1_Q2,T_transition,0,scan,13,0,62.244318365,4,1.0,4,10,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_013_snapshot.json,0.017650582711492554,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r00__attempt_001,fifo,Y8,V1_Q2,T_transition,0,scan,14,0,63.28557596,5,1.0000000000000002,5,11,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_014_snapshot.json,0.01941564098264181,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r00__attempt_001,fifo,Y8,V1_Q2,T_transition,0,scan,15,0,64.219535114,6,0.9999999999999999,6,12,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_015_snapshot.json,0.021180699253791062,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r00__attempt_001,fifo,Y8,V1_Q2,T_transition,0,query,16,0,80.991199154,5,1.0000000000000002,5,12,4,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_016_snapshot.json,0.021180699253791062,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r01__attempt_001,fifo,Y8,V1_Q2,T_transition,1,initial_commit,0,0,0.053447645,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
fifo__Y8__V1_Q2__T_transition__r01__attempt_001,fifo,Y8,V1_Q2,T_transition,1,scan,1,0,1.067881077,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_two_video_loop/h_expose2/revision_exposure_temporal_nms/raw/fifo__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_001_snapshot.json,0.0017650582711492553,0.0,0.0,0.0,0
