method,budget,trial,oracle_calls,seed_calls,boundary_calls,split_calls,recall,precision,num_pred_clips
expbin_proxy_q0.1_r2,400,188,402,151,236,15,0.16666666666666666,0.3076923076923077,13
expbin_proxy_q0.1_r3,400,188,400,141,240,19,0.1111111111111111,0.3,10
expbin_proxy_q0.2_r1,400,188,400,159,207,34,0.1111111111111111,0.3333333333333333,9
expbin_proxy_q0.2_r2,400,188,400,82,185,133,0.1111111111111111,0.3,10
expbin_proxy_q0.2_r3,400,188,402,81,176,145,0.1111111111111111,0.3333333333333333,9
expbin_proxy_q0.3_r1,400,188,402,141,181,80,0.1111111111111111,0.3,10
expbin_proxy_q0.3_r2,400,188,400,120,175,105,0.1111111111111111,0.3,10
expbin_proxy_q0.3_r3,400,188,400,108,168,124,0.1111111111111111,0.3,10
frame_stitch,400,189,400,0,0,0,0.05555555555555555,0.014084507042253521,71
expbin_dense_split,400,189,402,2,32,368,0.2222222222222222,1.0,4
expbin_proxy_q0.1_r1,400,189,400,248,136,16,0.05555555555555555,0.2,5
expbin_proxy_q0.1_r2,400,189,400,245,134,21,0.05555555555555555,0.2,5
expbin_proxy_q0.1_r3,400,189,400,232,140,28,0.05555555555555555,0.2,5
expbin_proxy_q0.2_r1,400,189,400,223,136,41,0.05555555555555555,0.2,5
expbin_proxy_q0.2_r2,400,189,400,240,116,44,0.05555555555555555,0.25,4
expbin_proxy_q0.2_r3,400,189,400,234,116,50,0.05555555555555555,0.25,4
expbin_proxy_q0.3_r1,400,189,400,199,119,82,0.05555555555555555,0.25,4
expbin_proxy_q0.3_r2,400,189,400,175,118,107,0.05555555555555555,0.25,4
expbin_proxy_q0.3_r3,400,189,400,163,112,125,0.05555555555555555,0.25,4
frame_stitch,400,190,400,0,0,0,0.0,0.0,70
expbin_dense_split,400,190,402,2,37,363,0.2222222222222222,1.0,4
expbin_proxy_q0.1_r1,400,190,400,293,104,3,0.1111111111111111,0.5,4
expbin_proxy_q0.1_r2,400,190,400,291,104,5,0.1111111111111111,0.5,4
expbin_proxy_q0.1_r3,400,190,400,289,104,7,0.1111111111111111,0.5,4
expbin_proxy_q0.2_r1,400,190,400,212,127,61,0.1111111111111111,0.375,8
expbin_proxy_q0.2_r2,400,190,400,214,117,69,0.1111111111111111,0.42857142857142855,7
expbin_proxy_q0.2_r3,400,190,400,212,110,78,0.1111111111111111,0.42857142857142855,7
expbin_proxy_q0.3_r1,400,190,402,222,117,63,0.1111111111111111,0.3333333333333333,6
expbin_proxy_q0.3_r2,400,190,400,200,112,88,0.1111111111111111,0.3333333333333333,6
expbin_proxy_q0.3_r3,400,190,400,181,112,107,0.1111111111111111,0.3333333333333333,6
frame_stitch,400,191,400,0,0,0,0.05555555555555555,0.013888888888888888,72
expbin_dense_split,400,191,402,12,88,302,0.16666666666666666,0.75,4
expbin_proxy_q0.1_r1,400,191,400,266,104,30,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.1_r2,400,191,400,247,115,38,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.1_r3,400,191,402,254,105,43,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.2_r1,400,191,402,221,112,69,0.05555555555555555,0.4,5
expbin_proxy_q0.2_r2,400,191,400,232,87,81,0.05555555555555555,0.2,5
expbin_proxy_q0.2_r3,400,191,400,203,108,89,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.3_r1,400,191,400,180,105,115,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.3_r2,400,191,400,168,94,138,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.3_r3,400,191,400,158,84,158,0.05555555555555555,0.16666666666666666,6
frame_stitch,400,192,400,0,0,0,0.1111111111111111,0.02666666666666667,75
expbin_dense_split,400,192,402,1,36,365,0.2777777777777778,1.0,5
expbin_proxy_q0.1_r1,400,192,400,172,198,30,0.05555555555555555,0.09090909090909091,11
expbin_proxy_q0.1_r2,400,192,400,181,181,38,0.05555555555555555,0.125,8
expbin_proxy_q0.1_r3,400,192,400,164,192,44,0.1111111111111111,0.2222222222222222,9
expbin_proxy_q0.2_r1,400,192,400,148,181,71,0.1111111111111111,0.2857142857142857,7
expbin_proxy_q0.2_r2,400,192,401,111,206,84,0.2222222222222222,0.4444444444444444,9
expbin_proxy_q0.2_r3,400,192,400,162,145,93,0.1111111111111111,0.2857142857142857,7
expbin_proxy_q0.3_r1,400,192,400,96,182,122,0.1111111111111111,0.2222222222222222,9
expbin_proxy_q0.3_r2,400,192,402,88,164,150,0.1111111111111111,0.2222222222222222,9
expbin_proxy_q0.3_r3,400,192,400,71,158,171,0.1111111111111111,0.2222222222222222,9
frame_stitch,400,193,400,0,0,0,0.05555555555555555,0.013157894736842105,76
expbin_dense_split,400,193,402,1,28,373,0.2222222222222222,1.0,4
expbin_proxy_q0.1_r1,400,193,400,179,189,32,0.1111111111111111,0.2,10
expbin_proxy_q0.1_r2,400,193,400,161,198,41,0.1111111111111111,0.16666666666666666,12
expbin_proxy_q0.1_r3,400,193,402,102,252,48,0.1111111111111111,0.2,15
expbin_proxy_q0.2_r1,400,193,402,145,177,80,0.1111111111111111,0.3333333333333333,9
expbin_proxy_q0.2_r2,400,193,402,138,170,94,0.1111111111111111,0.2727272727272727,11
expbin_proxy_q0.2_r3,400,193,400,83,210,107,0.16666666666666666,0.3333333333333333,12
expbin_proxy_q0.3_r1,400,193,400,91,179,130,0.1111111111111111,0.25,8
expbin_proxy_q0.3_r2,400,193,400,68,169,163,0.1111111111111111,0.25,12
expbin_proxy_q0.3_r3,400,193,400,58,159,183,0.2222222222222222,0.4166666666666667,12
frame_stitch,400,194,400,0,0,0,0.0,0.0,76
expbin_dense_split,400,194,402,3,36,363,0.2777777777777778,1.0,5
expbin_proxy_q0.1_r1,400,194,400,164,206,30,0.1111111111111111,0.2222222222222222,9
expbin_proxy_q0.1_r2,400,194,400,238,124,38,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.1_r3,400,194,400,173,183,44,0.1111111111111111,0.2222222222222222,9
expbin_proxy_q0.2_r1,400,194,400,162,170,68,0.1111111111111111,0.25,8
expbin_proxy_q0.2_r2,400,194,400,178,143,79,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.2_r3,400,194,400,154,159,87,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.3_r1,400,194,400,120,162,118,0.1111111111111111,0.2222222222222222,9
expbin_proxy_q0.3_r2,400,194,400,109,146,145,0.05555555555555555,0.1,10
expbin_proxy_q0.3_r3,400,194,402,96,141,165,0.05555555555555555,0.1,10
frame_stitch,400,195,400,0,0,0,0.0,0.0,76
expbin_dense_split,400,195,402,2,35,365,0.2222222222222222,1.0,4
expbin_proxy_q0.1_r1,400,195,400,228,165,7,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.1_r2,400,195,400,225,165,10,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.1_r3,400,195,400,222,165,13,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.2_r1,400,195,400,251,131,18,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.2_r2,400,195,400,244,131,25,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.2_r3,400,195,400,239,131,30,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.3_r1,400,195,400,183,141,76,0.05555555555555555,0.2,5
expbin_proxy_q0.3_r2,400,195,400,177,126,97,0.05555555555555555,0.2,5
expbin_proxy_q0.3_r3,400,195,400,139,144,117,0.05555555555555555,0.16666666666666666,6
frame_stitch,400,196,400,0,0,0,0.16666666666666666,0.041666666666666664,72
expbin_dense_split,400,196,402,2,32,368,0.2222222222222222,1.0,4
expbin_proxy_q0.1_r1,400,196,401,204,148,49,0.05555555555555555,0.25,8
expbin_proxy_q0.1_r2,400,196,400,191,152,57,0.05555555555555555,0.2857142857142857,7
expbin_proxy_q0.1_r3,400,196,400,200,185,15,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.2_r1,400,196,400,161,194,45,0.1111111111111111,0.25,8
expbin_proxy_q0.2_r2,400,196,400,156,188,56,0.1111111111111111,0.2222222222222222,9
expbin_proxy_q0.2_r3,400,196,400,149,188,63,0.1111111111111111,0.2222222222222222,9
expbin_proxy_q0.3_r1,400,196,400,165,164,71,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.3_r2,400,196,400,141,164,95,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.3_r3,400,196,400,133,153,114,0.05555555555555555,0.14285714285714285,7
frame_stitch,400,197,400,0,0,0,0.05555555555555555,0.011904761904761904,84
expbin_dense_split,400,197,402,3,42,357,0.2777777777777778,1.0,5
expbin_proxy_q0.1_r1,400,197,400,138,233,29,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.1_r2,400,197,402,140,225,37,0.1111111111111111,0.2222222222222222,9
expbin_proxy_q0.1_r3,400,197,402,160,199,43,0.1111111111111111,0.2,10
expbin_proxy_q0.2_r1,400,197,402,113,219,70,0.1111111111111111,0.3,10
expbin_proxy_q0.2_r2,400,197,400,109,210,81,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.2_r3,400,197,400,113,197,90,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.3_r1,400,197,400,90,190,120,0.1111111111111111,0.2222222222222222,9
expbin_proxy_q0.3_r2,400,197,400,77,176,147,0.1111111111111111,0.2,10
expbin_proxy_q0.3_r3,400,197,400,71,162,167,0.1111111111111111,0.2,10
frame_stitch,400,198,400,0,0,0,0.1111111111111111,0.02564102564102564,78
expbin_dense_split,400,198,402,6,52,344,0.2222222222222222,1.0,5
expbin_proxy_q0.1_r1,400,198,401,166,202,33,0.1111111111111111,0.2,10
expbin_proxy_q0.1_r2,400,198,400,163,195,42,0.1111111111111111,0.2222222222222222,9
expbin_proxy_q0.1_r3,400,198,400,190,161,49,0.1111111111111111,0.3333333333333333,9
expbin_proxy_q0.2_r1,400,198,400,145,176,79,0.16666666666666666,0.375,8
expbin_proxy_q0.2_r2,400,198,402,132,175,95,0.16666666666666666,0.375,8
expbin_proxy_q0.2_r3,400,198,400,125,167,108,0.1111111111111111,0.25,8
expbin_proxy_q0.3_r1,400,198,400,112,152,136,0.1111111111111111,0.25,8
expbin_proxy_q0.3_r2,400,198,400,81,152,167,0.16666666666666666,0.2727272727272727,11
expbin_proxy_q0.3_r3,400,198,400,81,128,191,0.1111111111111111,0.25,8
frame_stitch,400,199,400,0,0,0,0.05555555555555555,0.013333333333333334,75
expbin_dense_split,400,199,402,4,50,348,0.2777777777777778,1.0,5
expbin_proxy_q0.1_r1,400,199,402,192,207,3,0.16666666666666666,0.3,10
expbin_proxy_q0.1_r2,400,199,402,191,206,5,0.16666666666666666,0.3,10
expbin_proxy_q0.1_r3,400,199,402,189,206,7,0.16666666666666666,0.3,10
expbin_proxy_q0.2_r1,400,199,400,168,212,20,0.1111111111111111,0.2222222222222222,9
expbin_proxy_q0.2_r2,400,199,400,163,212,25,0.1111111111111111,0.2222222222222222,9
expbin_proxy_q0.2_r3,400,199,400,157,212,31,0.1111111111111111,0.2222222222222222,9
expbin_proxy_q0.3_r1,400,199,400,14,92,294,0.1111111111111111,0.375,8
expbin_proxy_q0.3_r2,400,199,400,14,92,294,0.1111111111111111,0.3333333333333333,9
expbin_proxy_q0.3_r3,400,199,400,14,92,294,0.1111111111111111,0.3333333333333333,9
frame_stitch,800,0,800,0,0,0,0.1111111111111111,0.024096385542168676,83
expbin_dense_split,800,0,802,24,72,706,0.2777777777777778,1.0,5
expbin_proxy_q0.1_r1,800,0,800,466,304,30,0.1111111111111111,0.15384615384615385,13
expbin_proxy_q0.1_r2,800,0,800,458,303,39,0.1111111111111111,0.14285714285714285,14
expbin_proxy_q0.1_r3,800,0,800,500,256,44,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.2_r1,800,0,800,454,275,71,0.1111111111111111,0.23076923076923078,13
expbin_proxy_q0.2_r2,800,0,800,426,292,82,0.1111111111111111,0.15384615384615385,13
expbin_proxy_q0.2_r3,800,0,802,441,270,91,0.1111111111111111,0.16666666666666666,12
expbin_proxy_q0.3_r1,800,0,800,425,254,121,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.3_r2,800,0,800,379,273,148,0.1111111111111111,0.14285714285714285,14
expbin_proxy_q0.3_r3,800,0,800,360,271,169,0.1111111111111111,0.14285714285714285,14
frame_stitch,800,1,800,0,0,0,0.2222222222222222,0.05128205128205128,78
expbin_dense_split,800,1,802,7,22,773,0.5,1.0,9
expbin_proxy_q0.1_r1,800,1,800,511,286,3,0.1111111111111111,0.14285714285714285,14
expbin_proxy_q0.1_r2,800,1,800,509,286,5,0.1111111111111111,0.14285714285714285,14
expbin_proxy_q0.1_r3,800,1,800,507,286,7,0.1111111111111111,0.14285714285714285,14
expbin_proxy_q0.2_r1,800,1,800,489,274,37,0.1111111111111111,0.25,8
expbin_proxy_q0.2_r2,800,1,802,487,269,46,0.1111111111111111,0.25,8
expbin_proxy_q0.2_r3,800,1,800,483,265,52,0.1111111111111111,0.25,8
expbin_proxy_q0.3_r1,800,1,800,530,156,114,0.1111111111111111,0.2727272727272727,11
expbin_proxy_q0.3_r2,800,1,800,503,157,140,0.1111111111111111,0.2727272727272727,11
expbin_proxy_q0.3_r3,800,1,800,482,157,161,0.1111111111111111,0.2727272727272727,11
frame_stitch,800,2,800,0,0,0,0.1111111111111111,0.022988505747126436,87
expbin_dense_split,800,2,802,3,32,767,0.5,1.0,9
expbin_proxy_q0.1_r1,800,2,800,444,332,24,0.1111111111111111,0.2,15
expbin_proxy_q0.1_r2,800,2,800,424,345,31,0.1111111111111111,0.2,15
expbin_proxy_q0.1_r3,800,2,800,429,337,34,0.1111111111111111,0.14285714285714285,14
expbin_proxy_q0.2_r1,800,2,800,390,307,103,0.1111111111111111,0.26666666666666666,15
expbin_proxy_q0.2_r2,800,2,800,553,179,68,0.1111111111111111,0.25,8
expbin_proxy_q0.2_r3,800,2,800,440,321,39,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.3_r1,800,2,800,407,263,130,0.05555555555555555,0.08333333333333333,12
expbin_proxy_q0.3_r2,800,2,800,379,263,158,0.05555555555555555,0.08333333333333333,12
expbin_proxy_q0.3_r3,800,2,800,357,263,180,0.05555555555555555,0.08333333333333333,12
frame_stitch,800,3,800,0,0,0,0.16666666666666666,0.04054054054054054,74
expbin_dense_split,800,3,802,9,71,722,0.3888888888888889,1.0,11
expbin_proxy_q0.1_r1,800,3,800,439,331,30,0.1111111111111111,0.13333333333333333,15
expbin_proxy_q0.1_r2,800,3,801,439,324,38,0.1111111111111111,0.14285714285714285,14
expbin_proxy_q0.1_r3,800,3,800,441,315,44,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.2_r1,800,3,800,418,310,72,0.1111111111111111,0.15384615384615385,13
expbin_proxy_q0.2_r2,800,3,800,427,289,84,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.2_r3,800,3,800,426,282,92,0.1111111111111111,0.16666666666666666,12
expbin_proxy_q0.3_r1,800,3,802,342,328,132,0.16666666666666666,0.1875,16
expbin_proxy_q0.3_r2,800,3,800,350,288,162,0.1111111111111111,0.1875,16
expbin_proxy_q0.3_r3,800,3,800,331,284,185,0.16666666666666666,0.25,16
frame_stitch,800,4,800,0,0,0,0.3333333333333333,0.0759493670886076,79
expbin_dense_split,800,4,802,2,36,764,0.4444444444444444,0.8888888888888888,9
expbin_proxy_q0.1_r1,800,4,802,489,300,13,0.05555555555555555,0.14285714285714285,14
expbin_proxy_q0.1_r2,800,4,800,486,297,17,0.05555555555555555,0.14285714285714285,14
expbin_proxy_q0.1_r3,800,4,802,490,291,21,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.2_r1,800,4,800,464,297,39,0.1111111111111111,0.25,12
expbin_proxy_q0.2_r2,800,4,800,506,250,44,0.05555555555555555,0.1111111111111111,9
expbin_proxy_q0.2_r3,800,4,800,500,250,50,0.05555555555555555,0.1111111111111111,9
expbin_proxy_q0.3_r1,800,4,800,466,255,79,0.05555555555555555,0.1111111111111111,9
expbin_proxy_q0.3_r2,800,4,800,444,253,103,0.05555555555555555,0.1111111111111111,9
expbin_proxy_q0.3_r3,800,4,800,426,253,121,0.05555555555555555,0.1111111111111111,9
frame_stitch,800,5,800,0,0,0,0.2777777777777778,0.0641025641025641,78
expbin_dense_split,800,5,802,17,99,686,0.3888888888888889,1.0,12
expbin_proxy_q0.1_r1,800,5,800,486,284,30,0.1111111111111111,0.25,12
expbin_proxy_q0.1_r2,800,5,800,464,297,39,0.1111111111111111,0.3,10
expbin_proxy_q0.1_r3,800,5,800,499,257,44,0.1111111111111111,0.25,8
expbin_proxy_q0.2_r1,800,5,800,478,255,67,0.1111111111111111,0.3333333333333333,9
expbin_proxy_q0.2_r2,800,5,800,443,279,78,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.2_r3,800,5,800,456,258,86,0.1111111111111111,0.2222222222222222,9
expbin_proxy_q0.3_r1,800,5,800,414,272,114,0.1111111111111111,0.15384615384615385,13
expbin_proxy_q0.3_r2,800,5,800,421,241,138,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.3_r3,800,5,800,402,241,157,0.1111111111111111,0.18181818181818182,11
frame_stitch,800,6,800,0,0,0,0.2777777777777778,0.06493506493506493,77
expbin_dense_split,800,6,802,1,36,765,0.3888888888888889,1.0,7
expbin_proxy_q0.1_r1,800,6,800,504,273,23,0.05555555555555555,0.25,12
expbin_proxy_q0.1_r2,800,6,800,534,235,31,0.05555555555555555,0.2727272727272727,11
expbin_proxy_q0.1_r3,800,6,800,545,217,38,0.05555555555555555,0.25,8
expbin_proxy_q0.2_r1,800,6,800,602,165,33,0.05555555555555555,0.42857142857142855,7
expbin_proxy_q0.2_r2,800,6,802,506,222,74,0.05555555555555555,0.2727272727272727,11
expbin_proxy_q0.2_r3,800,6,800,480,238,82,0.05555555555555555,0.25,8
expbin_proxy_q0.3_r1,800,6,802,441,215,146,0.05555555555555555,0.2,10
expbin_proxy_q0.3_r2,800,6,800,481,184,135,0.05555555555555555,0.25,8
expbin_proxy_q0.3_r3,800,6,800,466,181,153,0.05555555555555555,0.25,8
frame_stitch,800,7,800,0,0,0,0.2222222222222222,0.05555555555555555,72
expbin_dense_split,800,7,802,10,72,720,0.4444444444444444,1.0,8
expbin_proxy_q0.1_r1,800,7,800,424,347,29,0.1111111111111111,0.1875,16
expbin_proxy_q0.1_r2,800,7,800,475,286,39,0.1111111111111111,0.2,15
expbin_proxy_q0.1_r3,800,7,800,464,294,42,0.1111111111111111,0.21428571428571427,14
expbin_proxy_q0.2_r1,800,7,800,446,287,67,0.1111111111111111,0.25,12
expbin_proxy_q0.2_r2,800,7,800,419,304,77,0.1111111111111111,0.21428571428571427,14
expbin_proxy_q0.2_r3,800,7,802,412,304,86,0.1111111111111111,0.25,12
expbin_proxy_q0.3_r1,800,7,802,396,291,115,0.1111111111111111,0.2727272727272727,11
expbin_proxy_q0.3_r2,800,7,800,400,258,142,0.1111111111111111,0.2727272727272727,11
expbin_proxy_q0.3_r3,800,7,802,382,258,162,0.1111111111111111,0.2727272727272727,11
frame_stitch,800,8,800,0,0,0,0.16666666666666666,0.03529411764705882,85
expbin_dense_split,800,8,802,2,34,766,0.5,1.0,9
expbin_proxy_q0.1_r1,800,8,802,492,307,3,0.1111111111111111,0.21428571428571427,14
expbin_proxy_q0.1_r2,800,8,802,492,305,5,0.1111111111111111,0.15384615384615385,13
expbin_proxy_q0.1_r3,800,8,802,492,303,7,0.1111111111111111,0.15384615384615385,13
expbin_proxy_q0.2_r1,800,8,800,479,290,31,0.05555555555555555,0.1111111111111111,9
expbin_proxy_q0.2_r2,800,8,800,471,287,42,0.05555555555555555,0.1111111111111111,9
expbin_proxy_q0.2_r3,800,8,800,387,284,129,0.05555555555555555,0.18181818181818182,11
expbin_proxy_q0.3_r1,800,8,800,458,236,106,0.05555555555555555,0.1111111111111111,9
expbin_proxy_q0.3_r2,800,8,800,434,230,136,0.05555555555555555,0.1111111111111111,9
expbin_proxy_q0.3_r3,800,8,800,417,225,158,0.05555555555555555,0.1111111111111111,9
frame_stitch,800,9,800,0,0,0,0.2777777777777778,0.07246376811594203,69
expbin_dense_split,800,9,802,8,52,742,0.5,0.9,10
expbin_proxy_q0.1_r1,800,9,800,501,288,11,0.1111111111111111,0.25,12
expbin_proxy_q0.1_r2,800,9,800,499,286,15,0.1111111111111111,0.25,12
expbin_proxy_q0.1_r3,800,9,800,487,279,34,0.05555555555555555,0.2727272727272727,11
expbin_proxy_q0.2_r1,800,9,800,513,258,29,0.1111111111111111,0.16666666666666666,12
expbin_proxy_q0.2_r2,800,9,800,484,289,27,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.2_r3,800,9,800,480,289,31,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.3_r1,800,9,800,449,274,77,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.3_r2,800,9,800,433,269,98,0.1111111111111111,0.16666666666666666,12
expbin_proxy_q0.3_r3,800,9,800,419,269,112,0.1111111111111111,0.16666666666666666,12
frame_stitch,800,10,800,0,0,0,0.4444444444444444,0.09411764705882353,85
expbin_dense_split,800,10,802,8,52,742,0.5,1.0,9
expbin_proxy_q0.1_r1,800,10,800,482,305,13,0.1111111111111111,0.15384615384615385,13
expbin_proxy_q0.1_r2,800,10,800,478,305,17,0.1111111111111111,0.15384615384615385,13
expbin_proxy_q0.1_r3,800,10,800,499,281,20,0.1111111111111111,0.16666666666666666,12
expbin_proxy_q0.2_r1,800,10,802,475,293,34,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.2_r2,800,10,800,496,267,37,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.2_r3,800,10,800,493,263,44,0.1111111111111111,0.18181818181818182,11
expbin_proxy_q0.3_r1,800,10,800,457,264,79,0.1111111111111111,0.15384615384615385,13
expbin_proxy_q0.3_r2,800,10,800,434,262,104,0.1111111111111111,0.15384615384615385,13
expbin_proxy_q0.3_r3,800,10,802,422,258,122,0.1111111111111111,0.15384615384615385,13
frame_stitch,800,11,800,0,0,0,0.2777777777777778,0.056179775280898875,89
expbin_dense_split,800,11,802,7,40,755,0.3888888888888889,1.0,7
expbin_proxy_q0.1_r1,800,11,800,672,98,30,0.05555555555555555,0.16666666666666666,6
expbin_proxy_q0.1_r2,800,11,800,661,100,39,0.05555555555555555,0.2,5
expbin_proxy_q0.1_r3,800,11,800,650,106,44,0.05555555555555555,0.25,4
expbin_proxy_q0.2_r1,800,11,800,610,118,72,0.05555555555555555,0.5,4
expbin_proxy_q0.2_r2,800,11,800,622,95,83,0.05555555555555555,0.3333333333333333,3
expbin_proxy_q0.2_r3,800,11,800,635,74,91,0.05555555555555555,0.2,5
expbin_proxy_q0.3_r1,800,11,800,593,89,118,0.05555555555555555,0.2,5
expbin_proxy_q0.3_r2,800,11,800,563,93,144,0.05555555555555555,0.2,5
expbin_proxy_q0.3_r3,800,11,800,543,93,164,0.05555555555555555,0.2,5
frame_stitch,800,12,800,0,0,0,0.3333333333333333,0.0821917808219178,73
expbin_dense_split,800,12,802,6,34,762,0.5,1.0,9
expbin_proxy_q0.1_r1,800,12,800,438,348,14,0.1111111111111111,0.14285714285714285,14
expbin_proxy_q0.1_r2,800,12,800,435,347,18,0.1111111111111111,0.14285714285714285,14
expbin_proxy_q0.1_r3,800,12,802,537,242,23,0.05555555555555555,0.125,8
expbin_proxy_q0.2_r1,800,12,800,574,164,62,0.05555555555555555,0.375,8
expbin_proxy_q0.2_r2,800,12,800,532,228,40,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.2_r3,800,12,800,528,226,46,0.05555555555555555,0.14285714285714285,7
expbin_proxy_q0.3_r1,800,12,800,529,161,110,0.05555555555555555,0.25,8
expbin_proxy_q0.3_r2,800,12,800,497,167,136,0.05555555555555555,0.2222222222222222,9
